"intnum";"idno";"cntry";"interval";"overlap"
157;2092;"CZ";2021-07-19 17:17:00 UTC--2021-07-19 17:53:00 UTC;FALSE
157;2375;"CZ";2021-07-28 20:09:00 UTC--2021-07-28 21:04:00 UTC;FALSE
157;1455;"CZ";2021-07-30 13:45:00 UTC--2021-07-30 14:22:00 UTC;FALSE
157;2374;"CZ";2021-08-01 15:02:00 UTC--2021-08-01 16:07:00 UTC;FALSE
157;2372;"CZ";2021-08-02 15:54:00 UTC--2021-08-02 16:45:00 UTC;FALSE
157;1453;"CZ";2021-08-02 19:38:00 UTC--2021-08-02 20:43:00 UTC;FALSE
157;2376;"CZ";2021-08-03 17:34:00 UTC--2021-08-03 18:33:00 UTC;FALSE
157;1458;"CZ";2021-08-03 20:01:00 UTC--2021-08-03 21:13:00 UTC;FALSE
157;1456;"CZ";2021-08-04 17:31:00 UTC--2021-08-04 18:23:00 UTC;FALSE
157;2307;"CZ";2021-08-06 16:57:00 UTC--2021-08-06 17:45:00 UTC;FALSE
157;2310;"CZ";2021-08-08 16:19:00 UTC--2021-08-08 17:18:00 UTC;FALSE
157;2305;"CZ";2021-08-09 10:16:00 UTC--2021-08-09 11:18:00 UTC;FALSE
158;1020;"CZ";2021-07-14 18:47:00 UTC--2021-07-14 19:47:00 UTC;FALSE
158;1016;"CZ";2021-07-15 16:26:00 UTC--2021-07-15 17:42:00 UTC;FALSE
158;1017;"CZ";2021-07-15 18:14:00 UTC--2021-07-15 19:01:00 UTC;FALSE
158;1015;"CZ";2021-07-18 18:45:00 UTC--2021-07-18 20:16:00 UTC;TRUE
158;1019;"CZ";2021-07-18 20:11:00 UTC--2021-07-18 20:50:00 UTC;TRUE
158;1018;"CZ";2021-07-20 19:25:00 UTC--2021-07-20 20:28:00 UTC;FALSE
158;850;"CZ";2021-07-23 15:55:00 UTC--2021-07-23 16:52:00 UTC;FALSE
158;847;"CZ";2021-07-24 11:45:00 UTC--2021-07-24 12:50:00 UTC;FALSE
158;851;"CZ";2021-07-25 13:23:00 UTC--2021-07-25 14:29:00 UTC;FALSE
158;852;"CZ";2021-07-25 15:32:00 UTC--2021-07-25 16:27:00 UTC;FALSE
158;848;"CZ";2021-07-26 18:56:00 UTC--2021-07-26 19:54:00 UTC;FALSE
158;3080;"CZ";2021-07-29 15:47:00 UTC--2021-07-29 16:31:00 UTC;FALSE
158;3083;"CZ";2021-08-01 14:37:00 UTC--2021-08-01 15:20:00 UTC;FALSE
158;3081;"CZ";2021-08-02 18:10:00 UTC--2021-08-02 19:19:00 UTC;FALSE
158;530;"CZ";2021-08-04 11:38:00 UTC--2021-08-04 12:36:00 UTC;FALSE
158;532;"CZ";2021-08-05 14:34:00 UTC--2021-08-05 15:34:00 UTC;FALSE
158;3082;"CZ";2021-08-06 16:50:00 UTC--2021-08-06 17:40:00 UTC;FALSE
158;533;"CZ";2021-08-07 16:55:00 UTC--2021-08-07 17:53:00 UTC;FALSE
158;531;"CZ";2021-08-08 17:29:00 UTC--2021-08-08 18:36:00 UTC;FALSE
158;534;"CZ";2021-08-10 16:08:00 UTC--2021-08-10 17:00:00 UTC;FALSE
159;823;"CZ";2021-07-14 14:21:00 UTC--2021-07-14 15:18:00 UTC;FALSE
159;827;"CZ";2021-07-14 16:12:00 UTC--2021-07-14 16:45:00 UTC;FALSE
159;826;"CZ";2021-07-16 13:41:00 UTC--2021-07-16 14:23:00 UTC;FALSE
159;824;"CZ";2021-07-17 16:28:00 UTC--2021-07-17 17:28:00 UTC;FALSE
159;825;"CZ";2021-07-17 18:24:00 UTC--2021-07-17 19:32:00 UTC;FALSE
159;104;"CZ";2021-07-21 14:50:00 UTC--2021-07-21 15:54:00 UTC;FALSE
159;103;"CZ";2021-07-22 13:45:00 UTC--2021-07-22 14:36:00 UTC;FALSE
159;2317;"CZ";2021-07-24 12:15:00 UTC--2021-07-24 13:17:00 UTC;FALSE
159;107;"CZ";2021-07-24 15:58:00 UTC--2021-07-24 16:54:00 UTC;FALSE
159;2320;"CZ";2021-07-25 16:52:00 UTC--2021-07-25 18:02:00 UTC;FALSE
159;108;"CZ";2021-07-25 18:46:00 UTC--2021-07-25 19:35:00 UTC;FALSE
159;2318;"CZ";2021-07-26 16:20:00 UTC--2021-07-26 16:56:00 UTC;FALSE
159;105;"CZ";2021-07-26 20:03:00 UTC--2021-07-26 20:34:00 UTC;FALSE
159;2321;"CZ";2021-07-27 14:08:00 UTC--2021-07-27 14:56:00 UTC;FALSE
159;2319;"CZ";2021-08-04 09:44:00 UTC--2021-08-04 10:53:00 UTC;FALSE
159;289;"CZ";2021-08-05 09:21:00 UTC--2021-08-05 10:16:00 UTC;FALSE
159;294;"CZ";2021-08-06 16:27:00 UTC--2021-08-06 17:21:00 UTC;FALSE
159;3098;"CZ";2021-08-06 18:30:00 UTC--2021-08-06 19:27:00 UTC;FALSE
159;3099;"CZ";2021-08-08 12:05:00 UTC--2021-08-08 12:39:00 UTC;FALSE
159;3101;"CZ";2021-08-09 18:02:00 UTC--2021-08-09 18:50:00 UTC;FALSE
159;3102;"CZ";2021-08-09 20:11:00 UTC--2021-08-09 21:01:00 UTC;FALSE
159;290;"CZ";2021-08-11 11:31:00 UTC--2021-08-11 12:08:00 UTC;FALSE
159;291;"CZ";2021-08-11 13:35:00 UTC--2021-08-11 14:36:00 UTC;FALSE
159;293;"CZ";2021-08-20 11:20:00 UTC--2021-08-20 12:16:00 UTC;FALSE
160;2028;"CZ";2021-08-14 12:45:00 UTC--2021-08-14 13:38:00 UTC;FALSE
160;162;"CZ";2021-08-15 16:26:00 UTC--2021-08-15 17:28:00 UTC;FALSE
160;157;"CZ";2021-08-16 16:30:00 UTC--2021-08-16 17:07:00 UTC;FALSE
160;2025;"CZ";2021-08-16 19:04:00 UTC--2021-08-16 19:58:00 UTC;FALSE
160;2026;"CZ";2021-08-17 12:50:00 UTC--2021-08-17 13:47:00 UTC;FALSE
160;159;"CZ";2021-08-18 17:40:00 UTC--2021-08-18 18:43:00 UTC;FALSE
160;2027;"CZ";2021-08-19 15:13:00 UTC--2021-08-19 16:03:00 UTC;FALSE
160;2023;"CZ";2021-08-20 18:27:00 UTC--2021-08-20 19:26:00 UTC;FALSE
160;161;"CZ";2021-08-22 11:33:00 UTC--2021-08-22 12:24:00 UTC;FALSE
161;2259;"CZ";2021-07-30 18:06:00 UTC--2021-07-30 18:45:00 UTC;FALSE
161;2260;"CZ";2021-08-01 21:21:00 UTC--2021-08-01 22:11:00 UTC;FALSE
161;2257;"CZ";2021-08-04 12:36:00 UTC--2021-08-04 13:14:00 UTC;FALSE
161;2261;"CZ";2021-08-05 14:51:00 UTC--2021-08-05 15:52:00 UTC;FALSE
161;1226;"CZ";2021-08-07 14:42:00 UTC--2021-08-07 15:46:00 UTC;FALSE
161;2258;"CZ";2021-08-08 15:25:00 UTC--2021-08-08 16:09:00 UTC;FALSE
161;484;"CZ";2021-08-10 13:07:00 UTC--2021-08-10 14:14:00 UTC;FALSE
161;1228;"CZ";2021-08-10 16:42:00 UTC--2021-08-10 17:38:00 UTC;FALSE
161;485;"CZ";2021-08-11 16:12:00 UTC--2021-08-11 16:59:00 UTC;FALSE
161;1229;"CZ";2021-08-11 20:30:00 UTC--2021-08-11 21:28:00 UTC;FALSE
161;481;"CZ";2021-08-13 10:30:00 UTC--2021-08-13 11:09:00 UTC;FALSE
161;483;"CZ";2021-08-15 19:00:00 UTC--2021-08-15 19:42:00 UTC;FALSE
161;1227;"CZ";2021-08-16 18:58:00 UTC--2021-08-16 20:06:00 UTC;FALSE
162;565;"CZ";2021-07-07 15:01:00 UTC--2021-07-07 15:55:00 UTC;FALSE
162;570;"CZ";2021-07-10 20:02:00 UTC--2021-07-10 20:55:00 UTC;FALSE
162;569;"CZ";2021-07-11 19:27:00 UTC--2021-07-11 20:18:00 UTC;FALSE
162;566;"CZ";2021-07-12 16:57:00 UTC--2021-07-12 18:43:00 UTC;FALSE
162;354;"CZ";2021-08-15 12:49:00 UTC--2021-08-15 13:38:00 UTC;FALSE
162;349;"CZ";2021-08-18 20:53:00 UTC--2021-08-18 21:59:00 UTC;FALSE
162;350;"CZ";2021-08-20 19:00:00 UTC--2021-08-20 20:22:00 UTC;FALSE
162;351;"CZ";2021-08-23 19:51:00 UTC--2021-08-23 21:07:00 UTC;FALSE
163;367;"CZ";2021-07-08 16:39:00 UTC--2021-07-08 18:06:00 UTC;TRUE
163;372;"CZ";2021-07-08 18:03:00 UTC--2021-07-08 18:59:00 UTC;TRUE
163;368;"CZ";2021-07-10 13:08:00 UTC--2021-07-10 14:31:00 UTC;FALSE
163;369;"CZ";2021-07-10 15:18:00 UTC--2021-07-10 16:22:00 UTC;FALSE
163;370;"CZ";2021-07-10 17:17:00 UTC--2021-07-10 18:03:00 UTC;FALSE
163;513;"CZ";2021-08-08 17:17:00 UTC--2021-08-08 18:25:00 UTC;FALSE
163;516;"CZ";2021-08-11 13:12:00 UTC--2021-08-11 13:57:00 UTC;FALSE
163;515;"CZ";2021-08-12 15:52:00 UTC--2021-08-12 16:41:00 UTC;FALSE
163;512;"CZ";2021-08-13 18:10:00 UTC--2021-08-13 19:19:00 UTC;FALSE
164;3402;"CZ";2021-07-07 18:21:00 UTC--2021-07-07 19:15:00 UTC;FALSE
164;1471;"CZ";2021-07-08 13:17:00 UTC--2021-07-08 14:07:00 UTC;FALSE
164;1474;"CZ";2021-07-08 14:51:00 UTC--2021-07-08 16:04:00 UTC;FALSE
164;3398;"CZ";2021-07-10 14:25:00 UTC--2021-07-10 15:17:00 UTC;FALSE
164;1475;"CZ";2021-07-13 09:45:00 UTC--2021-07-13 10:44:00 UTC;FALSE
164;1476;"CZ";2021-07-13 12:56:00 UTC--2021-07-13 13:43:00 UTC;FALSE
164;3399;"CZ";2021-07-14 18:02:00 UTC--2021-07-14 18:55:00 UTC;FALSE
164;3401;"CZ";2021-07-15 16:45:00 UTC--2021-07-15 17:37:00 UTC;FALSE
164;1286;"CZ";2021-07-15 19:03:00 UTC--2021-07-15 19:55:00 UTC;FALSE
164;3400;"CZ";2021-07-16 09:37:00 UTC--2021-07-16 10:29:00 UTC;FALSE
164;1285;"CZ";2021-07-19 12:28:00 UTC--2021-07-19 13:30:00 UTC;FALSE
164;1473;"CZ";2021-07-20 16:50:00 UTC--2021-07-20 17:39:00 UTC;FALSE
164;1290;"CZ";2021-07-21 15:55:00 UTC--2021-07-21 16:50:00 UTC;FALSE
164;1288;"CZ";2021-07-25 18:14:00 UTC--2021-07-25 19:06:00 UTC;FALSE
164;3193;"CZ";2021-08-04 18:53:00 UTC--2021-08-04 19:57:00 UTC;FALSE
164;3198;"CZ";2021-08-06 20:38:00 UTC--2021-08-06 21:47:00 UTC;FALSE
164;3197;"CZ";2021-08-08 09:13:00 UTC--2021-08-08 09:56:00 UTC;FALSE
164;3194;"CZ";2021-08-09 15:16:00 UTC--2021-08-09 16:10:00 UTC;FALSE
164;3196;"CZ";2021-08-09 17:26:00 UTC--2021-08-09 18:20:00 UTC;FALSE
165;3085;"CZ";2021-07-07 12:56:00 UTC--2021-07-07 14:07:00 UTC;FALSE
165;3090;"CZ";2021-07-10 11:38:00 UTC--2021-07-10 12:52:00 UTC;FALSE
165;3087;"CZ";2021-07-12 19:47:00 UTC--2021-07-12 21:08:00 UTC;FALSE
165;3088;"CZ";2021-07-15 17:01:00 UTC--2021-07-15 17:40:00 UTC;FALSE
165;171;"CZ";2021-07-24 10:09:00 UTC--2021-07-24 11:06:00 UTC;FALSE
165;172;"CZ";2021-07-24 12:38:00 UTC--2021-07-24 13:44:00 UTC;FALSE
165;170;"CZ";2021-07-28 18:00:00 UTC--2021-07-28 19:25:00 UTC;FALSE
166;442;"CZ";2021-07-07 07:34:00 UTC--2021-07-07 08:46:00 UTC;FALSE
166;441;"CZ";2021-07-10 21:25:00 UTC--2021-07-10 22:22:00 UTC;FALSE
166;439;"CZ";2021-07-15 14:18:00 UTC--2021-07-15 15:07:00 UTC;FALSE
166;256;"CZ";2021-07-21 15:20:00 UTC--2021-07-21 15:59:00 UTC;FALSE
166;254;"CZ";2021-07-22 16:23:00 UTC--2021-07-22 17:23:00 UTC;FALSE
166;258;"CZ";2021-07-26 15:47:00 UTC--2021-07-26 16:36:00 UTC;FALSE
166;285;"CZ";2021-07-28 11:12:00 UTC--2021-07-28 12:02:00 UTC;FALSE
166;253;"CZ";2021-07-28 15:26:00 UTC--2021-07-28 16:22:00 UTC;FALSE
166;257;"CZ";2021-07-30 13:10:00 UTC--2021-07-30 14:09:00 UTC;FALSE
166;2298;"CZ";2021-07-31 16:54:00 UTC--2021-07-31 17:52:00 UTC;FALSE
166;287;"CZ";2021-08-01 19:05:00 UTC--2021-08-01 19:57:00 UTC;FALSE
166;2297;"CZ";2021-08-01 21:46:00 UTC--2021-08-01 22:45:00 UTC;FALSE
166;2294;"CZ";2021-08-02 16:48:00 UTC--2021-08-02 17:59:00 UTC;FALSE
166;284;"CZ";2021-08-03 15:55:00 UTC--2021-08-03 16:51:00 UTC;FALSE
166;286;"CZ";2021-08-03 17:38:00 UTC--2021-08-03 18:45:00 UTC;FALSE
166;2293;"CZ";2021-08-03 20:31:00 UTC--2021-08-03 21:51:00 UTC;FALSE
166;283;"CZ";2021-08-04 11:52:00 UTC--2021-08-04 12:50:00 UTC;FALSE
167;1934;"CZ";2021-07-08 17:40:00 UTC--2021-07-08 18:21:00 UTC;FALSE
167;1937;"CZ";2021-07-09 13:26:00 UTC--2021-07-09 14:16:00 UTC;FALSE
167;1936;"CZ";2021-07-11 21:32:00 UTC--2021-07-11 22:29:00 UTC;FALSE
167;2759;"CZ";2021-07-12 18:17:00 UTC--2021-07-12 19:07:00 UTC;FALSE
167;2758;"CZ";2021-07-13 13:19:00 UTC--2021-07-13 14:16:00 UTC;FALSE
167;275;"CZ";2021-07-14 14:29:00 UTC--2021-07-14 15:20:00 UTC;FALSE
167;273;"CZ";2021-07-16 14:36:00 UTC--2021-07-16 15:38:00 UTC;FALSE
167;2755;"CZ";2021-07-17 16:03:00 UTC--2021-07-17 16:48:00 UTC;FALSE
167;276;"CZ";2021-07-18 15:42:00 UTC--2021-07-18 16:45:00 UTC;FALSE
167;2756;"CZ";2021-07-19 15:09:00 UTC--2021-07-19 16:02:00 UTC;FALSE
167;1935;"CZ";2021-07-20 12:18:00 UTC--2021-07-20 13:00:00 UTC;FALSE
167;274;"CZ";2021-07-21 17:56:00 UTC--2021-07-21 18:41:00 UTC;FALSE
167;1938;"CZ";2021-07-23 14:04:00 UTC--2021-07-23 14:57:00 UTC;FALSE
167;223;"CZ";2021-08-06 16:02:00 UTC--2021-08-06 16:51:00 UTC;FALSE
167;224;"CZ";2021-08-07 16:17:00 UTC--2021-08-07 17:14:00 UTC;FALSE
167;227;"CZ";2021-08-09 12:30:00 UTC--2021-08-09 13:15:00 UTC;FALSE
167;226;"CZ";2021-08-10 11:08:00 UTC--2021-08-10 11:46:00 UTC;FALSE
168;199;"CZ";2021-07-13 14:04:00 UTC--2021-07-13 14:56:00 UTC;FALSE
168;200;"CZ";2021-07-13 15:55:00 UTC--2021-07-13 16:53:00 UTC;FALSE
168;204;"CZ";2021-07-13 17:57:00 UTC--2021-07-13 18:50:00 UTC;FALSE
168;202;"CZ";2021-07-16 18:24:00 UTC--2021-07-16 18:58:00 UTC;FALSE
168;201;"CZ";2021-07-19 16:54:00 UTC--2021-07-19 17:48:00 UTC;FALSE
168;320;"CZ";2021-08-16 12:05:00 UTC--2021-08-16 13:25:00 UTC;FALSE
168;324;"CZ";2021-08-16 14:39:00 UTC--2021-08-16 15:48:00 UTC;FALSE
168;322;"CZ";2021-08-20 19:18:00 UTC--2021-08-20 20:11:00 UTC;FALSE
168;323;"CZ";2021-08-22 17:52:00 UTC--2021-08-22 18:52:00 UTC;FALSE
168;321;"CZ";2021-08-26 15:12:00 UTC--2021-08-26 16:26:00 UTC;FALSE
169;2650;"CZ";2021-07-23 16:09:00 UTC--2021-07-23 17:06:00 UTC;FALSE
169;2651;"CZ";2021-07-23 18:39:00 UTC--2021-07-23 19:38:00 UTC;FALSE
169;2652;"CZ";2021-07-27 11:04:00 UTC--2021-07-27 11:54:00 UTC;FALSE
169;2648;"CZ";2021-07-30 08:33:00 UTC--2021-07-30 09:59:00 UTC;FALSE
169;1793;"CZ";2021-08-07 15:22:00 UTC--2021-08-07 16:02:00 UTC;FALSE
169;1789;"CZ";2021-08-08 17:32:00 UTC--2021-08-08 18:20:00 UTC;FALSE
169;1790;"CZ";2021-08-08 20:16:00 UTC--2021-08-08 21:03:00 UTC;FALSE
169;1791;"CZ";2021-08-13 14:44:00 UTC--2021-08-13 15:32:00 UTC;FALSE
169;1794;"CZ";2021-08-13 16:14:00 UTC--2021-08-13 17:06:00 UTC;FALSE
170;726;"CZ";2021-07-15 18:40:00 UTC--2021-07-15 19:19:00 UTC;FALSE
170;724;"CZ";2021-07-16 12:54:00 UTC--2021-07-16 13:44:00 UTC;FALSE
170;725;"CZ";2021-07-17 11:36:00 UTC--2021-07-17 12:25:00 UTC;FALSE
170;721;"CZ";2021-07-18 14:38:00 UTC--2021-07-18 15:17:00 UTC;FALSE
170;722;"CZ";2021-07-19 14:07:00 UTC--2021-07-19 14:48:00 UTC;FALSE
170;1515;"CZ";2021-08-10 18:43:00 UTC--2021-08-10 19:42:00 UTC;FALSE
170;1518;"CZ";2021-08-10 21:03:00 UTC--2021-08-10 21:49:00 UTC;FALSE
170;1514;"CZ";2021-08-13 18:36:00 UTC--2021-08-13 19:55:00 UTC;FALSE
171;1078;"CZ";2021-07-13 17:04:00 UTC--2021-07-13 17:57:00 UTC;FALSE
171;1075;"CZ";2021-07-17 12:14:00 UTC--2021-07-17 13:10:00 UTC;FALSE
171;1080;"CZ";2021-07-17 14:31:00 UTC--2021-07-17 15:23:00 UTC;FALSE
171;1079;"CZ";2021-07-18 20:37:00 UTC--2021-07-18 21:27:00 UTC;FALSE
171;1076;"CZ";2021-07-19 17:16:00 UTC--2021-07-19 18:25:00 UTC;FALSE
171;2939;"CZ";2021-08-10 14:51:00 UTC--2021-08-10 15:43:00 UTC;FALSE
171;2940;"CZ";2021-08-10 17:31:00 UTC--2021-08-10 18:27:00 UTC;FALSE
171;2938;"CZ";2021-08-13 16:50:00 UTC--2021-08-13 17:28:00 UTC;FALSE
171;2936;"CZ";2021-08-15 20:14:00 UTC--2021-08-15 21:12:00 UTC;FALSE
172;3040;"CZ";2021-08-07 18:21:00 UTC--2021-08-07 18:54:00 UTC;FALSE
172;3041;"CZ";2021-08-12 21:57:00 UTC--2021-08-12 22:33:00 UTC;FALSE
172;3037;"CZ";2021-08-13 17:33:00 UTC--2021-08-13 18:14:00 UTC;FALSE
172;2475;"CZ";2021-09-03 15:17:00 UTC--2021-09-03 16:00:00 UTC;FALSE
172;696;"CZ";2021-09-04 16:17:00 UTC--2021-09-04 16:54:00 UTC;FALSE
172;2474;"CZ";2021-09-04 18:41:00 UTC--2021-09-04 19:39:00 UTC;FALSE
172;694;"CZ";2021-09-05 19:04:00 UTC--2021-09-05 20:01:00 UTC;FALSE
172;692;"CZ";2021-09-06 16:27:00 UTC--2021-09-06 17:08:00 UTC;FALSE
172;691;"CZ";2021-09-07 18:41:00 UTC--2021-09-07 19:12:00 UTC;FALSE
172;2476;"CZ";2021-09-08 18:55:00 UTC--2021-09-08 20:00:00 UTC;FALSE
172;693;"CZ";2021-09-10 11:59:00 UTC--2021-09-10 12:41:00 UTC;FALSE
172;2477;"CZ";2021-09-10 13:40:00 UTC--2021-09-10 14:32:00 UTC;FALSE
173;195;"CZ";2021-07-18 11:40:00 UTC--2021-07-18 12:55:00 UTC;FALSE
173;193;"CZ";2021-07-19 10:09:00 UTC--2021-07-19 11:33:00 UTC;FALSE
173;194;"CZ";2021-07-19 12:40:00 UTC--2021-07-19 13:40:00 UTC;FALSE
173;197;"CZ";2021-07-20 16:00:00 UTC--2021-07-20 16:57:00 UTC;FALSE
173;1886;"CZ";2021-08-16 10:43:00 UTC--2021-08-16 12:09:00 UTC;FALSE
173;1887;"CZ";2021-08-16 12:29:00 UTC--2021-08-16 13:50:00 UTC;FALSE
173;1888;"CZ";2021-08-22 13:16:00 UTC--2021-08-22 14:03:00 UTC;FALSE
173;1889;"CZ";2021-08-24 13:41:00 UTC--2021-08-24 14:48:00 UTC;FALSE
174;1539;"CZ";2021-09-03 18:34:00 UTC--2021-09-03 19:55:00 UTC;FALSE
174;1542;"CZ";2021-09-04 16:17:00 UTC--2021-09-04 17:04:00 UTC;FALSE
174;1537;"CZ";2021-09-05 17:24:00 UTC--2021-09-05 18:29:00 UTC;FALSE
174;1538;"CZ";2021-09-05 19:29:00 UTC--2021-09-05 20:32:00 UTC;FALSE
174;1541;"CZ";2021-09-05 22:02:00 UTC--2021-09-05 22:54:00 UTC;FALSE
174;1540;"CZ";2021-09-07 16:59:00 UTC--2021-09-07 18:03:00 UTC;FALSE
174;1271;"CZ";2021-09-15 12:50:00 UTC--2021-09-15 13:47:00 UTC;FALSE
174;2807;"CZ";2021-09-15 15:08:00 UTC--2021-09-15 16:03:00 UTC;FALSE
174;2804;"CZ";2021-09-16 15:32:00 UTC--2021-09-16 16:34:00 UTC;FALSE
174;2806;"CZ";2021-09-16 18:10:00 UTC--2021-09-16 18:57:00 UTC;FALSE
174;1267;"CZ";2021-09-17 17:02:00 UTC--2021-09-17 17:56:00 UTC;FALSE
174;2808;"CZ";2021-09-17 20:54:00 UTC--2021-09-17 21:58:00 UTC;FALSE
174;1270;"CZ";2021-09-20 16:12:00 UTC--2021-09-20 16:43:00 UTC;FALSE
174;2805;"CZ";2021-09-21 10:52:00 UTC--2021-09-21 11:55:00 UTC;FALSE
174;1269;"CZ";2021-09-23 16:56:00 UTC--2021-09-23 17:55:00 UTC;FALSE
174;2803;"CZ";2021-09-25 17:24:00 UTC--2021-09-25 18:33:00 UTC;FALSE
175;2197;"CZ";2021-09-01 13:24:00 UTC--2021-09-01 14:22:00 UTC;FALSE
175;2198;"CZ";2021-09-01 14:51:00 UTC--2021-09-01 15:45:00 UTC;FALSE
175;2201;"CZ";2021-09-02 14:57:00 UTC--2021-09-02 16:12:00 UTC;FALSE
175;2202;"CZ";2021-09-05 19:20:00 UTC--2021-09-05 20:17:00 UTC;FALSE
175;2200;"CZ";2021-09-08 17:53:00 UTC--2021-09-08 19:12:00 UTC;FALSE
175;2854;"CZ";2021-09-14 14:32:00 UTC--2021-09-14 15:19:00 UTC;FALSE
175;2852;"CZ";2021-09-15 11:48:00 UTC--2021-09-15 12:42:00 UTC;FALSE
175;2853;"CZ";2021-09-17 13:45:00 UTC--2021-09-17 14:57:00 UTC;FALSE
175;1397;"CZ";2021-09-18 10:48:00 UTC--2021-09-18 12:04:00 UTC;FALSE
175;1393;"CZ";2021-09-20 11:35:00 UTC--2021-09-20 12:54:00 UTC;FALSE
175;1395;"CZ";2021-09-20 13:21:00 UTC--2021-09-20 14:36:00 UTC;FALSE
175;1398;"CZ";2021-09-20 15:02:00 UTC--2021-09-20 16:01:00 UTC;FALSE
175;2856;"CZ";2021-09-21 16:41:00 UTC--2021-09-21 17:27:00 UTC;FALSE
175;1396;"CZ";2021-09-21 19:27:00 UTC--2021-09-21 20:17:00 UTC;FALSE
176;1941;"CZ";2021-08-22 19:09:00 UTC--2021-08-22 20:06:00 UTC;FALSE
176;1944;"CZ";2021-08-22 21:10:00 UTC--2021-08-22 21:48:00 UTC;FALSE
176;1942;"CZ";2021-08-24 16:36:00 UTC--2021-08-24 17:17:00 UTC;FALSE
176;1940;"CZ";2021-08-31 16:20:00 UTC--2021-08-31 17:20:00 UTC;FALSE
176;2312;"CZ";2021-09-13 19:04:00 UTC--2021-09-13 19:59:00 UTC;FALSE
176;2313;"CZ";2021-09-14 17:16:00 UTC--2021-09-14 18:12:00 UTC;FALSE
176;2316;"CZ";2021-09-15 09:32:00 UTC--2021-09-15 10:37:00 UTC;FALSE
176;2311;"CZ";2021-09-17 15:26:00 UTC--2021-09-17 16:24:00 UTC;FALSE
176;2315;"CZ";2021-09-17 17:35:00 UTC--2021-09-17 18:37:00 UTC;FALSE
176;2314;"CZ";2021-09-18 18:34:00 UTC--2021-09-18 19:18:00 UTC;FALSE
177;1164;"CZ";2021-08-10 13:22:00 UTC--2021-08-10 14:21:00 UTC;FALSE
177;1160;"CZ";2021-08-12 11:31:00 UTC--2021-08-12 12:14:00 UTC;FALSE
177;1159;"CZ";2021-08-13 15:07:00 UTC--2021-08-13 15:54:00 UTC;FALSE
177;1161;"CZ";2021-08-16 18:06:00 UTC--2021-08-16 19:15:00 UTC;FALSE
177;1177;"CZ";2021-08-19 18:40:00 UTC--2021-08-19 19:37:00 UTC;FALSE
177;1180;"CZ";2021-08-20 14:47:00 UTC--2021-08-20 16:07:00 UTC;FALSE
177;1181;"CZ";2021-08-20 17:24:00 UTC--2021-08-20 18:40:00 UTC;FALSE
177;1178;"CZ";2021-08-22 17:27:00 UTC--2021-08-22 18:47:00 UTC;FALSE
178;3344;"CZ";2021-07-07 18:27:00 UTC--2021-07-07 19:27:00 UTC;FALSE
178;1578;"CZ";2021-07-08 18:20:00 UTC--2021-07-08 19:04:00 UTC;FALSE
178;3346;"CZ";2021-07-08 20:36:00 UTC--2021-07-08 21:32:00 UTC;FALSE
178;1575;"CZ";2021-07-09 10:55:00 UTC--2021-07-09 11:46:00 UTC;FALSE
178;3343;"CZ";2021-07-11 18:47:00 UTC--2021-07-11 20:08:00 UTC;FALSE
178;3347;"CZ";2021-07-11 20:21:00 UTC--2021-07-11 21:18:00 UTC;FALSE
178;1577;"CZ";2021-07-16 14:51:00 UTC--2021-07-16 15:34:00 UTC;FALSE
178;3348;"CZ";2021-07-18 17:53:00 UTC--2021-07-18 19:04:00 UTC;FALSE
178;3166;"CZ";2021-07-25 17:02:00 UTC--2021-07-25 18:00:00 UTC;FALSE
178;3165;"CZ";2021-07-26 13:27:00 UTC--2021-07-26 14:17:00 UTC;FALSE
178;3167;"CZ";2021-07-27 19:20:00 UTC--2021-07-27 20:16:00 UTC;FALSE
178;3168;"CZ";2021-07-27 21:47:00 UTC--2021-07-27 22:15:00 UTC;FALSE
178;85;"CZ";2021-07-29 17:03:00 UTC--2021-07-29 17:44:00 UTC;FALSE
178;86;"CZ";2021-07-31 10:30:00 UTC--2021-07-31 11:17:00 UTC;FALSE
178;90;"CZ";2021-08-01 18:52:00 UTC--2021-08-01 19:40:00 UTC;FALSE
178;88;"CZ";2021-08-02 09:40:00 UTC--2021-08-02 10:21:00 UTC;FALSE
178;87;"CZ";2021-08-07 12:48:00 UTC--2021-08-07 13:36:00 UTC;FALSE
178;1896;"CZ";2021-08-08 14:59:00 UTC--2021-08-08 15:46:00 UTC;FALSE
178;1894;"CZ";2021-08-10 16:24:00 UTC--2021-08-10 17:47:00 UTC;FALSE
179;2885;"CZ";2021-08-09 17:42:00 UTC--2021-08-09 18:32:00 UTC;FALSE
179;2882;"CZ";2021-08-10 18:48:00 UTC--2021-08-10 19:37:00 UTC;FALSE
179;2881;"CZ";2021-08-12 09:09:00 UTC--2021-08-12 09:57:00 UTC;FALSE
179;2886;"CZ";2021-08-13 16:23:00 UTC--2021-08-13 17:15:00 UTC;FALSE
179;3207;"CZ";2021-08-23 12:00:00 UTC--2021-08-23 12:52:00 UTC;FALSE
179;3205;"CZ";2021-08-26 13:44:00 UTC--2021-08-26 14:40:00 UTC;FALSE
179;3206;"CZ";2021-08-26 15:33:00 UTC--2021-08-26 16:23:00 UTC;FALSE
179;3208;"CZ";2021-08-26 17:32:00 UTC--2021-08-26 18:29:00 UTC;FALSE
179;697;"CZ";2021-09-03 15:18:00 UTC--2021-09-03 16:30:00 UTC;FALSE
